_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
283,Dosing Default,08:24,08:24,Trough [03-02-022],10.0,7.0,7.25,7.25,7.23,-0.02
284,Dosing Default,08:24,08:24,Trough [03-02-023],12.0,9.6,9.5,9.5,8.29,-1.21
285,Dosing Default,08:25,08:25,Trough [03-02-024],12.0,10.8,11.81,11.81,10.84,-0.97
286,Dosing Default,08:25,08:25,Trough [03-02-025],12.0,9.6,9.94,9.94,9.5,-0.44
287,Dosing Default,08:27,08:27,Trough [03-03-026],12.0,8.4,8.21,8.21,8.52,0.31
288,Dosing Default,08:27,08:27,Trough [03-03-027],12.0,8.4,11.69,11.69,11.31,-0.38
289,Dosing Default,08:28,08:28,Trough [03-03-028],12.0,10.8,12.72,12.72,13.07,0.35
290,Dosing Default,08:28,08:28,Trough [03-03-029],12.0,10.2,10.4,10.4,9.17,-1.23
291,Dosing Default,08:29,08:29,Trough [03-03-030],12.0,8.4,10.64,10.64,10.21,-0.43
292,Dosing Default,08:29,08:29,Trough [03-03-031],12.0,11.4,11.74,11.74,11.73,-0.01
293,Dosing Default,08:29,08:29,Trough [03-03-032],12.0,10.8,11.12,11.12,10.88,-0.24
294,Dosing Default,08:29,08:30,Trough [03-03-033],12.0,10.2,10.91,10.91,9.98,-0.93
295,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
296,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
297,Dosing Default,08:30,08:30,Trough [03-03-034],12.0,9.6,9.79,9.79,9.62,-0.17
298,Dosing Default,08:30,08:30,Trough [03-03-035],12.0,9.6,10.31,10.31,9.62,-0.69
299,Dosing Default,08:31,08:31,Trough [03-03-036],12.0,9.6,9.55,9.55,9.16,-0.39
300,Dosing Default,08:31,08:31,Trough [03-03-037],12.0,9.0,9.95,9.95,9.7,-0.25
301,Dosing Default,08:33,08:33,Trough [03-04-038],12.0,8.4,8.64,8.64,8.08,-0.56
302,Dosing Default,08:33,08:34,Trough [03-04-039],12.0,8.4,8.61,8.61,8.52,-0.09
303,Dosing Default,08:34,08:34,Trough [03-04-040],12.0,9.0,9.17,9.17,8.73,-0.44
304,Dosing Default,08:34,08:34,Trough [03-04-041],12.0,7.2,7.4,7.4,6.53,-0.87
305,Dosing Default,08:35,08:35,Trough [03-04-042],12.0,8.4,8.44,8.44,8.13,-0.31
306,Dosing Default,08:35,08:35,Trough [03-04-043],12.0,10.8,11.2,11.2,12.46,1.26
307,Dosing Default,08:35,08:36,Trough [03-04-044],12.0,13.2,14.05,14.05,13.48,-0.57
308,Dosing Default,08:36,08:36,Trough [03-04-045],12.0,11.4,12.05,12.05,11.66,-0.39
309,Dosing Default,08:36,08:36,Trough [03-04-046],12.0,12.0,12.17,12.17,11.56,-0.61
310,Dosing Default,08:36,08:37,Trough [03-04-047],12.0,8.4,8.66,8.66,8.22,-0.44
311,Dosing Default,08:37,08:37,Trough [03-04-048],12.0,9.6,9.94,9.94,9.64,-0.3
312,Dosing Default,08:37,08:38,Trough [03-04-049],12.0,9.6,9.87,9.87,9.44,-0.43
313,Dosing Default,08:39,08:39,Trough [03-05-050],12.0,10.2,10.18,10.18,9.96,-0.22
314,43899                                                                                                                     Status           Finished,"","","","","","","","",""
315,Recipe,"","","","","","","","",""
316,Density Dry matter,"","","","","","","","",""
317,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
318,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
319,Loading WeightBased,08:45,08:47,Strobunker 1,50.58,41.3,43.25,41.62,40.98,-0.64
320,Mixing Continuous,08:45,08:47,"",0.0,0.0,0.0,0.0,0.0,0.0
321,Loading WeightBased,08:48,08:50,Broksilo 4,511.42,417.64,437.3,420.88,421.11,0.23
322,Mixing Continuous,08:48,08:50,"",0.0,0.0,0.0,0.0,0.0,0.0
323,Mixing OnTime,08:50,08:54,"",0.0,0.0,0.0,0.0,0.0,0.0
324,Dosing Default,08:55,08:55,Trough [03-05-051],12.0,9.6,10.01,10.01,9.6,-0.41
325,Dosing Default,08:55,08:55,Trough [03-05-052],12.0,9.0,7.99,7.99,10.03,2.04
326,Dosing Default,08:55,08:56,Trough [03-05-053],12.0,8.64,9.38,9.38,8.84,-0.54
327,Dosing Default,08:56,08:56,Trough [03-05-054],12.0,9.0,9.89,9.89,10.52,0.63
328,Dosing Default,08:56,08:57,Trough [03-05-055],12.0,8.4,8.46,8.46,8.02,-0.44
329,Dosing Default,08:57,08:57,Trough [03-05-056],12.0,10.2,10.84,10.84,10.28,-0.56
330,Dosing Default,08:57,08:57,Trough [03-05-057],12.0,9.0,9.45,9.45,9.04,-0.41
331,Dosing Default,08:57,08:58,Trough [03-05-058],12.0,9.6,9.35,9.35,7.98,-1.37
332,Dosing Default,08:58,08:58,Trough [03-05-059],12.0,8.4,9.11,9.11,8.92,-0.19
333,Dosing Default,08:58,08:59,Trough [03-05-060],12.0,9.6,9.17,9.17,8.87,-0.3
334,Dosing Default,08:59,08:59,Trough [03-05-061],12.0,9.0,10.07,10.07,9.43,-0.64
335,Dosing Default,09:01,09:01,Trough [03-06-062],12.0,7.2,7.39,7.39,7.34,-0.05
336,Dosing Default,09:01,09:01,Trough [03-06-063],12.0,12.0,12.45,12.45,11.59,-0.86
337,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
338,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
339,Dosing Default,09:01,09:01,Trough [03-06-064],12.0,10.2,10.53,10.53,10.04,-0.49
340,Dosing Default,09:02,09:02,Trough [03-06-065],12.0,9.6,11.95,11.95,11.99,0.04
341,Dosing Default,09:02,09:02,Trough [03-06-066],12.0,8.4,8.77,8.77,8.47,-0.3
342,Dosing Default,09:02,09:03,Trough [03-06-067],12.0,10.2,10.26,10.26,10.06,-0.2
343,Dosing Default,09:03,09:03,Trough [03-06-068],12.0,7.8,8.0,8.0,7.55,-0.45
344,Dosing Default,09:03,09:03,Trough [03-06-069],12.0,9.6,10.44,10.44,9.87,-0.57
345,Dosing Default,09:03,09:04,Trough [03-06-070],12.0,8.4,8.97,8.97,8.88,-0.09
346,Dosing Default,09:04,09:04,Trough [03-06-071],12.0,10.2,10.88,10.88,9.82,-1.06
347,Dosing Default,09:04,09:04,Trough [03-06-072],12.0,9.6,9.68,9.68,9.71,0.03
348,Dosing Default,09:04,09:05,Trough [03-06-073],12.0,9.6,10.23,10.23,10.33,0.1
349,Dosing Default,09:06,09:06,Trough [03-07-074],12.0,10.2,10.2,10.2,9.54,-0.66
350,Dosing Default,09:06,09:07,Trough [03-07-075],12.0,12.0,12.74,12.74,12.93,0.19
351,Dosing Default,09:07,09:07,Trough [03-07-076],10.0,7.5,8.23,8.23,7.59,-0.64
352,Dosing Default,09:07,09:08,Trough [03-07-077],12.0,8.4,8.5,8.5,7.88,-0.62
353,Dosing Default,09:08,09:08,Trough [03-07-078],12.0,10.8,11.32,11.32,11.16,-0.16
354,Dosing Default,09:08,09:08,Trough [03-07-079],12.0,10.2,10.59,10.59,9.84,-0.75
355,Dosing Default,09:08,09:09,Trough [03-07-080],12.0,12.0,12.83,12.83,12.18,-0.65
356,Dosing Default,09:09,09:09,Trough [03-07-081],12.0,12.0,12.5,12.5,10.54,-1.96
357,Dosing Default,09:09,09:09,Trough [03-07-082],12.0,9.6,10.67,10.67,10.52,-0.15
358,Dosing Default,09:10,09:10,Trough [03-07-083],12.0,9.6,10.43,10.43,8.94,-1.49
359,Dosing Default,09:10,09:10,Trough [03-07-084],12.0,8.4,8.22,8.22,7.7,-0.52
360,Dosing Default,09:10,09:11,Trough [03-07-085],12.0,9.0,9.65,9.65,9.58,-0.07
361,Dosing Default,09:12,09:13,Trough [03-08-086],12.0,6.6,7.06,7.06,6.23,-0.83
362,Dosing Default,09:13,09:13,Trough [03-08-087],12.0,7.2,7.51,7.51,7.77,0.26
363,Dosing Default,09:13,09:13,Trough [03-08-088],12.0,12.6,13.01,13.01,12.66,-0.35
364,Dosing Default,09:14,09:14,Trough [03-08-089],12.0,12.0,12.66,12.66,12.15,-0.51
365,Dosing Default,09:14,09:14,Trough [03-08-090],12.0,12.0,12.51,12.51,11.89,-0.62
366,Dosing Default,09:14,09:15,Trough [03-08-091],12.0,10.2,10.97,10.97,10.64,-0.33
367,Dosing Default,09:15,09:15,Trough [03-08-092],12.0,10.8,11.58,11.58,11.16,-0.42
368,Dosing Default,09:15,09:15,Trough [03-08-093],12.0,12.0,12.29,12.29,10.87,-1.42
369,Dosing Default,09:15,09:16,Trough [03-08-094],12.0,12.6,13.33,13.33,12.85,-0.48
370,Dosing Default,09:16,09:16,Trough [03-08-095],12.0,10.2,10.47,10.47,9.3,-1.17
371,Dosing Default,09:16,09:16,Trough [03-08-096],12.0,11.4,11.32,11.32,10.14,-1.18
372,Dosing Default,09:17,09:17,Trough [03-08-097],12.0,8.4,8.73,8.73,8.06,-0.67
373,43900                                                                                                                     Status           Finished,"","","","","","","","",""
374,Recipe,"","","","","","","","",""
375,Density Dry matter,"","","","","","","","",""
376,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
377,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
378,Loading WeightBased,16:53,16:56,Strobunker 1,48.95,38.8,40.44,38.49,38.45,-0.04
379,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
380,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
381,Mixing Continuous,16:54,16:56,"",0.0,0.0,0.0,0.0,0.0,0.0
382,Loading WeightBased,16:57,16:58,Broksilo 4,494.95,392.34,408.86,389.15,389.28,0.13
383,Mixing Continuous,16:57,16:58,"",0.0,0.0,0.0,0.0,0.0,0.0
384,Mixing OnTime,16:58,17:02,"",0.0,0.0,0.0,0.0,0.0,0.0
385,Dosing Default,17:04,17:04,Trough [03-01-001],3.7,1.66,1.83,1.83,1.89,0.06
386,Dosing Default,17:05,17:05,Trough [03-01-002],11.1,7.77,7.57,7.57,7.19,-0.38
387,Dosing Default,17:05,17:05,Trough [03-01-003],11.1,7.22,7.5,7.5,7.6,0.1
388,Dosing Default,17:06,17:06,Trough [03-01-004],11.1,4.44,5.35,5.35,4.97,-0.38
389,Dosing Default,17:06,17:06,Trough [03-01-005],11.1,7.77,7.83,7.83,7.67,-0.16
390,Dosing Default,17:06,17:07,Trough [03-01-006],11.1,7.77,8.03,8.03,8.25,0.22
391,Dosing Default,17:07,17:07,Trough [03-01-007],11.1,6.66,6.77,6.77,6.16,-0.61
392,Dosing Default,17:07,17:07,Trough [03-01-008],11.1,8.88,9.52,9.52,8.62,-0.9
393,Dosing Default,17:07,17:08,Trough [03-01-009],11.1,9.44,9.89,9.89,9.97,0.08
394,Dosing Default,17:08,17:08,Trough [03-01-010],11.1,9.44,10.44,10.44,10.59,0.15
395,Dosing Default,17:08,17:09,Trough [03-01-011],11.1,10.54,11.53,11.53,10.77,-0.76
396,Dosing Default,17:09,17:09,Trough [03-01-012],11.1,9.99,10.43,10.43,10.31,-0.12
397,Dosing Default,17:09,17:10,Trough [03-01-013],11.1,8.32,8.76,8.76,7.67,-1.09
398,Dosing Default,17:11,17:12,Trough [03-02-014],11.1,9.44,9.6,9.6,9.63,0.03
399,Dosing Default,17:12,17:12,Trough [03-02-015],11.1,9.44,9.98,9.98,9.69,-0.29
400,Dosing Default,17:12,17:13,Trough [03-02-016],11.1,9.99,10.45,10.45,9.78,-0.67
401,Dosing Default,17:13,17:13,Trough [03-02-017],11.1,7.77,7.81,7.81,7.56,-0.25
402,Dosing Default,17:13,17:13,Trough [03-02-018],11.1,9.44,9.62,9.62,9.57,-0.05
403,Dosing Default,17:13,17:14,Trough [03-02-019],11.1,9.44,9.5,9.5,9.44,-0.06
404,Dosing Default,17:14,17:14,Trough [03-02-020],9.25,7.86,8.08,8.08,7.59,-0.49
405,Dosing Default,17:14,17:14,Trough [03-02-021],11.1,8.88,9.12,9.12,8.74,-0.38
406,Dosing Default,17:15,17:15,Trough [03-02-022],9.25,6.48,6.5,6.5,5.68,-0.82
407,Dosing Default,17:15,17:15,Trough [03-02-023],11.1,8.88,10.1,10.1,9.98,-0.12
408,Dosing Default,17:15,17:15,Trough [03-02-024],11.1,9.99,10.96,10.96,10.73,-0.23
409,Dosing Default,17:16,17:16,Trough [03-02-025],11.1,8.88,9.32,9.32,8.68,-0.64
410,Dosing Default,17:18,17:18,Trough [03-03-026],11.1,7.77,7.47,7.47,6.95,-0.52
411,Dosing Default,17:18,17:18,Trough [03-03-027],11.1,7.77,8.15,8.15,7.32,-0.83
412,Dosing Default,17:18,17:19,Trough [03-03-028],11.1,9.99,9.63,9.63,8.35,-1.28
413,Dosing Default,17:19,17:19,Trough [03-03-029],11.1,9.44,10.67,10.67,10.24,-0.43
414,Dosing Default,17:19,17:19,Trough [03-03-030],11.1,7.77,8.2,8.2,8.62,0.42
415,Dosing Default,17:19,17:20,Trough [03-03-031],11.1,10.54,10.56,10.56,9.87,-0.69
416,Dosing Default,17:20,17:20,Trough [03-03-032],11.1,9.99,10.23,10.23,8.78,-1.45
417,Dosing Default,17:20,17:20,Trough [03-03-033],11.1,9.44,10.37,10.37,9.1,-1.27
418,Dosing Default,17:20,17:21,Trough [03-03-034],11.1,8.88,9.05,9.05,9.35,0.3
419,Dosing Default,17:21,17:21,Trough [03-03-035],11.1,8.88,9.57,9.57,9.58,0.01
420,Dosing Default,17:21,17:22,Trough [03-03-036],11.1,8.88,9.26,9.26,8.92,-0.34
421,Dosing Default,17:22,17:22,Trough [03-03-037],11.1,8.32,8.58,8.58,8.3,-0.28
422,Dosing Default,17:24,17:24,Trough [03-04-038],11.1,7.77,8.33,8.33,8.09,-0.24
423,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
424,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
425,Dosing Default,17:24,17:24,Trough [03-04-039],11.1,7.77,7.86,7.86,7.33,-0.53
426,Dosing Default,17:24,17:25,Trough [03-04-040],11.1,8.32,8.77,8.77,8.46,-0.31
427,Dosing Default,17:25,17:25,Trough [03-04-041],11.1,6.66,7.53,7.53,7.24,-0.29
428,Dosing Default,17:25,17:26,Trough [03-04-042],11.1,7.77,8.08,8.08,8.56,0.48
429,Dosing Default,17:26,17:26,Trough [03-04-043],11.1,9.99,8.73,8.73,7.89,-0.84
430,Dosing Default,17:26,17:26,Trough [03-04-044],11.1,12.21,12.78,12.78,12.14,-0.64
431,Dosing Default,17:26,17:26,Trough [03-04-045],11.1,10.54,10.94,10.94,10.52,-0.42
432,Dosing Default,17:27,17:27,Trough [03-04-046],11.1,11.1,11.71,11.71,11.24,-0.47
433,Dosing Default,17:27,17:27,Trough [03-04-047],11.1,7.77,8.22,8.22,8.24,0.02
434,Dosing Default,17:28,17:28,Trough [03-04-048],11.1,8.88,9.17,9.17,8.61,-0.56
435,Dosing Default,17:28,17:28,Trough [03-04-049],11.1,8.88,9.3,9.3,9.65,0.35
436,Dosing Default,17:30,17:30,Trough [03-05-050],11.1,9.44,9.65,9.65,9.48,-0.17
437,43901                                                                                                                     Status           Finished,"","","","","","","","",""
438,Recipe,"","","","","","","","",""
439,Density Dry matter,"","","","","","","","",""
440,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
441,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
442,Loading WeightBased,17:35,17:37,Strobunker 1,46.79,38.21,40.12,38.52,38.44,-0.08
443,Mixing Continuous,17:35,17:37,"",0.0,0.0,0.0,0.0,0.0,0.0
444,Loading WeightBased,17:38,17:39,Broksilo 4,473.06,386.31,405.66,389.43,391.24,1.81
445,Mixing Continuous,17:38,17:39,"",0.0,0.0,0.0,0.0,0.0,0.0
446,Mixing OnTime,17:39,17:43,"",0.0,0.0,0.0,0.0,0.0,0.0
447,Dosing Default,17:45,17:45,Trough [03-05-051],11.1,8.88,9.28,9.28,8.99,-0.29
448,Dosing Default,17:45,17:45,Trough [03-05-052],11.1,8.32,6.28,6.28,5.96,-0.32
449,Dosing Default,17:45,17:46,Trough [03-05-053],11.1,7.99,8.53,8.53,8.75,0.22
450,Dosing Default,17:46,17:46,Trough [03-05-054],11.1,8.32,7.7,7.7,7.16,-0.54
451,Dosing Default,17:46,17:46,Trough [03-05-055],11.1,7.77,8.21,8.21,7.63,-0.58
452,Dosing Default,17:46,17:47,Trough [03-05-056],11.1,9.44,9.98,9.98,9.63,-0.35
453,Dosing Default,17:47,17:47,Trough [03-05-057],11.1,8.32,8.74,8.74,8.48,-0.26
454,Dosing Default,17:47,17:47,Trough [03-05-058],11.1,8.88,10.24,10.24,9.12,-1.12
455,Dosing Default,17:47,17:48,Trough [03-05-059],11.1,7.77,7.96,7.96,7.39,-0.57
456,Dosing Default,17:48,17:48,Trough [03-05-060],11.1,8.88,9.18,9.18,8.09,-1.09
457,Dosing Default,17:48,17:48,Trough [03-05-061],11.1,8.32,8.96,8.96,8.62,-0.34
458,Dosing Default,17:50,17:50,Trough [03-06-062],11.1,6.66,6.71,6.71,6.89,0.18
459,Dosing Default,17:50,17:50,Trough [03-06-063],11.1,11.1,11.96,11.96,11.42,-0.54
460,Dosing Default,17:51,17:51,Trough [03-06-064],11.1,9.44,9.93,9.93,9.56,-0.37
461,Dosing Default,17:51,17:51,Trough [03-06-065],11.1,8.88,8.84,8.84,8.44,-0.4
462,Dosing Default,17:52,17:52,Trough [03-06-066],11.1,7.77,8.08,8.08,7.74,-0.34
463,Dosing Default,17:52,17:52,Trough [03-06-067],11.1,9.44,9.63,9.63,9.22,-0.41
464,Dosing Default,17:52,17:53,Trough [03-06-068],11.1,7.22,7.67,7.67,7.11,-0.56
465,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
466,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
467,Dosing Default,17:53,17:53,Trough [03-06-069],11.1,8.88,9.45,9.45,8.86,-0.59
468,Dosing Default,17:53,17:53,Trough [03-06-070],11.1,7.77,7.86,7.86,7.98,0.12
469,Dosing Default,17:53,17:54,Trough [03-06-071],11.1,9.44,10.5,10.5,9.84,-0.66
470,Dosing Default,17:54,17:54,Trough [03-06-072],11.1,8.88,8.86,8.86,8.15,-0.71
471,Dosing Default,17:54,17:54,Trough [03-06-073],11.1,8.88,8.77,8.77,8.64,-0.13
472,Dosing Default,17:56,17:56,Trough [03-07-074],11.1,9.44,10.09,10.09,9.49,-0.6
473,Dosing Default,17:56,17:57,Trough [03-07-075],11.1,11.1,10.9,10.9,10.45,-0.45
474,Dosing Default,17:57,17:57,Trough [03-07-076],9.25,6.94,7.58,7.58,7.1,-0.48
475,Dosing Default,17:57,17:57,Trough [03-07-077],11.1,7.77,8.4,8.4,7.56,-0.84
476,Dosing Default,17:57,17:58,Trough [03-07-078],11.1,9.99,10.15,10.15,9.86,-0.29
477,Dosing Default,17:58,17:58,Trough [03-07-079],11.1,9.44,10.18,10.18,9.86,-0.32
478,Dosing Default,17:58,17:58,Trough [03-07-080],11.1,11.1,11.75,11.75,10.87,-0.88
479,Dosing Default,17:58,17:59,Trough [03-07-081],11.1,11.1,13.06,13.06,11.54,-1.52
480,Dosing Default,17:59,17:59,Trough [03-07-082],11.1,8.88,9.02,9.02,8.09,-0.93
481,Dosing Default,17:59,17:59,Trough [03-07-083],11.1,8.88,10.36,10.36,10.16,-0.2
482,Dosing Default,18:00,18:00,Trough [03-07-084],11.1,7.77,8.29,8.29,8.09,-0.2
483,Dosing Default,18:00,18:00,Trough [03-07-085],11.1,8.32,8.4,8.4,7.73,-0.67
484,Dosing Default,18:02,18:02,Trough [03-08-086],11.1,6.1,6.94,6.94,6.04,-0.9
485,Dosing Default,18:02,18:02,Trough [03-08-087],11.1,6.66,6.4,6.4,6.74,0.34
486,Dosing Default,18:03,18:03,Trough [03-08-088],11.1,11.66,12.0,12.0,11.41,-0.59
487,Dosing Default,18:03,18:03,Trough [03-08-089],11.1,11.1,11.61,11.61,11.49,-0.12
488,Dosing Default,18:03,18:04,Trough [03-08-090],11.1,11.1,11.71,11.71,11.83,0.12
489,Dosing Default,18:04,18:04,Trough [03-08-091],11.1,9.44,9.77,9.77,9.38,-0.39
490,Dosing Default,18:04,18:04,Trough [03-08-092],11.1,9.99,10.42,10.42,9.84,-0.58
491,Dosing Default,18:04,18:05,Trough [03-08-093],11.1,11.1,12.52,12.52,11.65,-0.87
492,Dosing Default,18:05,18:05,Trough [03-08-094],11.1,11.66,12.13,12.13,11.43,-0.7
493,Dosing Default,18:05,18:05,Trough [03-08-095],11.1,9.44,10.61,10.61,10.3,-0.31
494,Dosing Default,18:06,18:06,Trough [03-08-096],11.1,10.54,11.72,11.72,11.06,-0.66
495,Dosing Default,18:06,18:06,Trough [03-08-097],11.1,7.77,8.43,8.43,7.74,-0.69
496,43902                                                                                                                     Status           Finished,"","","","","","","","",""
497,Recipe,"","","","","","","","",""
498,Density Dry matter,"","","","","","","","",""
499,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
500,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
501,Loading WeightBased,18:11,18:13,Strobunker 1,52.12,43.9,45.85,43.72,43.39,-0.33
502,Mixing Continuous,18:11,18:13,"",0.0,0.0,0.0,0.0,0.0,0.0
503,Loading WeightBased,18:14,18:16,Broksilo 4,526.94,443.86,463.56,442.05,441.53,-0.52
504,Mixing Continuous,18:14,18:16,"",0.0,0.0,0.0,0.0,0.0,0.0
505,Mixing OnTime,18:16,18:20,"",0.0,0.0,0.0,0.0,0.0,0.0
506,Dosing Default,18:24,18:24,Trough [02-09-098],3.7,1.48,1.31,1.31,1.43,0.12
507,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
508,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
509,Dosing Default,18:24,18:24,Trough [02-09-099],11.1,6.66,7.58,7.58,7.31,-0.27
510,Dosing Default,18:24,18:25,Trough [02-09-100],11.1,7.77,7.83,7.83,7.39,-0.44
511,Dosing Default,18:25,18:25,Trough [02-09-101],11.1,9.44,9.87,9.87,9.95,0.08
512,Dosing Default,18:25,18:26,Trough [02-09-102],11.1,8.88,9.01,9.01,8.84,-0.17
513,Dosing Default,18:26,18:26,Trough [02-09-103],11.1,8.88,8.88,8.88,9.1,0.22
514,Dosing Default,18:26,18:26,Trough [02-09-104],11.1,7.22,7.27,7.27,6.82,-0.45
515,Dosing Default,18:27,18:27,Trough [02-09-105],11.1,10.54,10.9,10.9,10.39,-0.51
516,Dosing Default,18:27,18:27,Trough [02-09-106],11.1,10.54,10.77,10.77,10.51,-0.26
517,Dosing Default,18:27,18:28,Trough [02-09-107],11.1,8.88,9.85,9.85,9.5,-0.35
518,Dosing Default,18:28,18:28,Trough [02-09-108],11.1,5.55,5.84,5.84,5.44,-0.4
519,Dosing Default,18:28,18:28,Trough [02-09-109],11.1,8.88,9.16,9.16,8.52,-0.64
520,Dosing Default,18:28,18:29,Trough [02-09-110],11.1,10.54,11.09,11.09,10.4,-0.69
521,Dosing Default,18:30,18:31,Trough [02-01-111],11.1,8.88,9.65,9.65,9.24,-0.41
522,Dosing Default,18:31,18:31,Trough [02-01-112],11.1,9.99,10.65,10.65,9.32,-1.33
523,Dosing Default,18:31,18:31,Trough [02-01-113],11.1,10.54,11.22,11.22,11.33,0.11
524,Dosing Default,18:31,18:32,Trough [02-01-114],11.1,9.99,10.16,10.16,10.18,0.02
525,Dosing Default,18:32,18:32,Trough [02-01-115],11.1,11.66,12.11,12.11,11.25,-0.86
526,Dosing Default,18:32,18:32,Trough [02-01-116],11.1,11.1,11.48,11.48,10.82,-0.66
527,Dosing Default,18:33,18:33,Trough [02-01-117],11.1,10.54,11.05,11.05,10.41,-0.64
528,Dosing Default,18:33,18:33,Trough [02-01-118],11.1,9.44,10.25,10.25,9.82,-0.43
529,Dosing Default,18:33,18:34,Trough [02-01-119],11.1,8.88,9.32,9.32,8.81,-0.51
530,Dosing Default,18:34,18:34,Trough [02-01-120],11.1,10.54,11.09,11.09,10.63,-0.46
531,Dosing Default,18:34,18:34,Trough [02-01-121],11.1,11.1,11.36,11.36,10.68,-0.68
532,Dosing Default,18:35,18:35,Trough [02-01-122],11.1,7.77,8.08,8.08,7.73,-0.35
533,Dosing Default,18:36,18:37,Trough [02-01-123],11.1,10.54,11.27,11.27,11.11,-0.16
534,Dosing Default,18:37,18:37,Trough [02-01-124],11.1,7.77,8.52,8.52,9.37,0.85
535,Dosing Default,18:37,18:38,Trough [02-01-125],11.1,10.54,11.65,11.65,11.69,0.04
536,Dosing Default,18:38,18:38,Trough [02-01-126],11.1,7.77,7.79,7.79,7.09,-0.7
537,Dosing Default,18:38,18:38,Trough [02-01-127],9.25,7.86,8.31,8.31,7.36,-0.95
538,Dosing Default,18:38,18:39,Trough [02-01-128],11.1,7.77,8.03,8.03,7.84,-0.19
539,Dosing Default,18:39,18:39,Trough [02-01-129],11.1,10.54,11.5,11.5,11.3,-0.2
540,Dosing Default,18:39,18:39,Trough [02-01-130],11.1,10.54,11.22,11.22,10.29,-0.93
541,Dosing Default,18:40,18:40,Trough [02-01-131],11.1,7.77,7.55,7.55,6.4,-1.15
542,Dosing Default,18:40,18:40,Trough [02-01-132],11.1,7.77,7.95,7.95,7.88,-0.07
543,Dosing Default,18:41,18:41,Trough [02-01-133],11.1,11.1,11.63,11.63,11.08,-0.55
544,Dosing Default,18:41,18:41,Trough [02-01-134],11.1,11.66,11.94,11.94,11.2,-0.74
545,Dosing Default,18:43,18:43,Trough [02-01-135],11.1,8.32,8.54,8.54,8.02,-0.52
546,Dosing Default,18:43,18:43,Trough [02-01-136],11.1,7.77,7.89,7.89,7.85,-0.04
547,Dosing Default,18:43,18:44,Trough [02-01-137],11.1,11.1,11.9,11.9,11.33,-0.57
548,Dosing Default,18:44,18:44,Trough [02-01-138],11.1,9.44,10.02,10.02,9.79,-0.23
549,Dosing Default,18:44,18:45,Trough [02-01-139],11.1,8.88,9.03,9.03,8.5,-0.53
550,Dosing Default,18:45,18:45,Trough [02-01-140],11.1,11.1,11.19,11.19,10.71,-0.48
551,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
552,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
553,Dosing Default,18:45,18:45,Trough [02-01-141],11.1,9.44,10.27,10.27,10.24,-0.03
554,Dosing Default,18:45,18:46,Trough [02-01-142],11.1,7.77,7.6,7.6,7.3,-0.3
555,Dosing Default,18:46,18:46,Trough [02-01-143],11.1,8.88,9.4,9.4,7.18,-2.22
556,Dosing Default,18:46,18:46,Trough [02-01-144],11.1,9.99,10.42,10.42,9.14,-1.28
557,Dosing Default,18:47,18:47,Trough [02-01-145],11.1,8.88,9.19,9.19,7.48,-1.71
558,Dosing Default,18:47,18:47,Trough [02-01-146],11.1,7.77,8.56,8.56,8.35,-0.21
559,Dosing Default,18:49,18:49,Trough [02-01-147],11.1,10.54,10.85,10.85,10.21,-0.64
560,Dosing Default,18:49,18:49,Trough [02-01-148],11.1,11.66,11.96,11.96,11.73,-0.23
561,Dosing Default,18:50,18:50,Trough [02-01-149],11.1,9.99,10.61,10.61,10.52,-0.09
562,Dosing Default,18:50,18:50,Trough [02-01-150],11.1,8.88,8.83,8.83,8.3,-0.53
563,43903                                                                                                                     Status           Finished,"","","","","","","","",""
564,Recipe,"","","","","","","","",""
565,Density Dry matter,"","","","","","","","",""
