_id,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
283,Dosing Default,08:36,08:36,Trough [03-02-024],12.24,11.02,11.87,11.87,11.28,-0.59
284,Dosing Default,08:36,08:36,Trough [03-02-025],12.24,9.18,9.82,9.82,13.42,3.6
285,Dosing Default,08:38,08:38,Trough [03-03-026],10.2,7.14,7.23,7.23,1.62,-5.61
286,Dosing Default,08:38,08:38,Trough [03-03-027],12.24,9.79,10.18,10.18,10.09,-0.09
287,Dosing Default,08:39,08:39,Trough [03-03-028],12.24,12.24,12.91,12.91,12.56,-0.35
288,Dosing Default,08:39,08:39,Trough [03-03-029],12.24,10.4,10.96,10.96,10.62,-0.34
289,Dosing Default,08:40,08:40,Trough [03-03-030],12.24,9.79,10.41,10.41,10.21,-0.2
290,Dosing Default,08:40,08:40,Trough [03-03-031],12.24,11.63,12.24,12.24,11.83,-0.41
291,Dosing Default,08:40,08:40,Trough [03-03-032],12.24,11.63,11.9,11.9,11.57,-0.33
292,Dosing Default,08:40,08:41,Trough [03-03-033],12.24,11.02,11.72,11.72,11.01,-0.71
293,Dosing Default,08:41,08:41,Trough [03-03-034],12.24,8.57,8.76,8.76,8.32,-0.44
294,Dosing Default,08:41,08:41,Trough [03-03-035],12.24,9.79,13.9,13.9,13.1,-0.8
295,Dosing Default,08:42,08:42,Trough [03-03-036],12.24,11.02,14.25,14.25,13.9,-0.35
296,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
297,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
298,Dosing Default,08:42,08:42,Trough [03-03-037],12.24,9.79,9.41,9.41,8.85,-0.56
299,Dosing Default,08:44,08:44,Trough [03-04-038],12.24,9.18,10.54,10.54,10.24,-0.3
300,Dosing Default,08:44,08:44,Trough [03-04-039],12.24,9.79,10.17,10.17,9.79,-0.38
301,Dosing Default,08:45,08:45,Trough [03-04-040],12.24,10.4,10.78,10.78,10.42,-0.36
302,Dosing Default,08:45,08:45,Trough [03-04-041],12.24,7.96,8.56,8.56,8.74,0.18
303,Dosing Default,08:46,08:46,Trough [03-04-042],12.24,9.79,10.26,10.26,9.54,-0.72
304,Dosing Default,08:46,08:46,Trough [03-04-043],12.24,12.24,12.34,12.34,11.94,-0.4
305,Dosing Default,08:46,08:46,Trough [03-04-044],12.24,11.02,11.48,11.48,11.73,0.25
306,Dosing Default,08:46,08:47,Trough [03-04-045],12.24,10.4,11.22,11.22,10.33,-0.89
307,Dosing Default,08:47,08:47,Trough [03-04-046],12.24,12.24,12.9,12.9,11.68,-1.22
308,Dosing Default,08:47,08:47,Trough [03-04-047],12.24,11.02,12.34,12.34,11.91,-0.43
309,Dosing Default,08:48,08:48,Trough [03-04-048],12.24,9.79,9.46,9.46,9.6,0.14
310,Dosing Default,08:48,08:48,Trough [03-04-049],12.24,10.4,11.06,11.06,10.59,-0.47
311,Dosing Default,08:50,08:50,Trough [03-05-050],12.24,11.02,11.48,11.48,10.68,-0.8
312,44290                                                                                                                     Status           Finished,"","","","","","","","",""
313,Recipe,"","","","","","","","",""
314,Density Dry matter,"","","","","","","","",""
315,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
316,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
317,Loading WeightBased,08:57,08:59,Strobunker 1,51.59,44.26,45.84,44.15,43.97,-0.18
318,Mixing Continuous,08:57,08:59,"",0.0,0.0,0.0,0.0,0.0,0.0
319,Loading WeightBased,09:00,09:02,Broksilo 3,521.65,447.52,463.47,446.38,445.17,-1.21
320,Mixing Continuous,09:00,09:02,"",0.0,0.0,0.0,0.0,0.0,0.0
321,Mixing OnTime,09:02,09:06,"",0.0,0.0,0.0,0.0,0.0,0.0
322,Dosing Default,09:07,09:07,Trough [03-05-051],12.24,9.79,8.93,8.93,8.7,-0.23
323,Dosing Default,09:08,09:08,Trough [03-05-052],12.24,9.79,7.26,7.26,7.11,-0.15
324,Dosing Default,09:08,09:08,Trough [03-05-053],12.24,9.43,9.73,9.73,10.54,0.81
325,Dosing Default,09:08,09:09,Trough [03-05-054],12.24,9.18,9.37,9.37,8.6,-0.77
326,Dosing Default,09:09,09:09,Trough [03-05-055],12.24,8.57,8.62,8.62,8.06,-0.56
327,Dosing Default,09:09,09:09,Trough [03-05-056],12.24,10.4,10.96,10.96,10.32,-0.64
328,Dosing Default,09:09,09:09,Trough [03-05-057],12.24,11.02,11.76,11.76,11.54,-0.22
329,Dosing Default,09:10,09:10,Trough [03-05-058],12.24,10.4,11.0,11.0,8.51,-2.49
330,Dosing Default,09:10,09:10,Trough [03-05-059],12.24,9.18,9.21,9.21,8.67,-0.54
331,Dosing Default,09:11,09:11,Trough [03-05-060],12.24,8.57,8.62,8.62,7.6,-1.02
332,Dosing Default,09:11,09:11,Trough [03-05-061],12.24,9.79,10.29,10.29,9.68,-0.61
333,Dosing Default,09:13,09:13,Trough [03-06-062],12.24,8.57,8.89,8.89,8.62,-0.27
334,Dosing Default,09:13,09:14,Trough [03-06-063],12.24,13.46,13.97,13.97,13.74,-0.23
335,Dosing Default,09:14,09:14,Trough [03-06-064],12.24,10.4,10.68,10.68,10.44,-0.24
336,Dosing Default,09:14,09:14,Trough [03-06-065],12.24,10.4,10.72,10.72,10.06,-0.66
337,Dosing Default,09:15,09:15,Trough [03-06-066],12.24,9.18,9.4,9.4,9.6,0.2
338,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
339,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
340,Dosing Default,09:15,09:15,Trough [03-06-067],12.24,10.4,11.0,11.0,10.6,-0.4
341,Dosing Default,09:15,09:15,Trough [03-06-068],12.24,9.18,9.04,9.04,9.03,-0.01
342,Dosing Default,09:16,09:16,Trough [03-06-069],12.24,9.79,10.24,10.24,9.3,-0.94
343,Dosing Default,09:16,09:16,Trough [03-06-070],12.24,11.02,11.62,11.62,11.23,-0.39
344,Dosing Default,09:16,09:17,Trough [03-06-071],12.24,11.02,10.88,10.88,10.16,-0.72
345,Dosing Default,09:17,09:17,Trough [03-06-072],12.24,11.63,12.23,12.23,11.67,-0.56
346,Dosing Default,09:17,09:17,Trough [03-06-073],12.24,10.4,11.19,11.19,10.91,-0.28
347,Dosing Default,09:19,09:19,Trough [03-07-074],12.24,11.02,11.3,11.3,10.33,-0.97
348,Dosing Default,09:19,09:20,Trough [03-07-075],12.24,12.24,12.58,12.58,12.18,-0.4
349,Dosing Default,09:20,09:20,Trough [03-07-076],10.2,8.67,8.8,8.8,8.7,-0.1
350,Dosing Default,09:20,09:21,Trough [03-07-077],12.24,9.18,9.75,9.75,9.79,0.04
351,Dosing Default,09:21,09:21,Trough [03-07-078],12.24,11.63,11.93,11.93,11.6,-0.33
352,Dosing Default,09:21,09:21,Trough [03-07-079],12.24,11.02,11.6,11.6,11.09,-0.51
353,Dosing Default,09:21,09:22,Trough [03-07-080],12.24,11.63,12.01,12.01,11.06,-0.95
354,Dosing Default,09:22,09:22,Trough [03-07-081],12.24,12.24,13.09,13.09,13.03,-0.06
355,Dosing Default,09:22,09:22,Trough [03-07-082],12.24,9.79,10.56,10.56,9.4,-1.16
356,Dosing Default,09:22,09:23,Trough [03-07-083],12.24,9.79,12.18,12.18,11.8,-0.38
357,Dosing Default,09:23,09:23,Trough [03-07-084],12.24,9.79,10.44,10.44,9.69,-0.75
358,Dosing Default,09:23,09:23,Trough [03-07-085],12.24,11.63,12.26,12.26,11.66,-0.6
359,Dosing Default,09:25,09:26,Trough [03-08-086],12.24,10.4,10.68,10.68,9.82,-0.86
360,Dosing Default,09:26,09:26,Trough [03-08-087],12.24,9.18,9.33,9.33,8.88,-0.45
361,Dosing Default,09:26,09:26,Trough [03-08-088],12.24,12.85,13.47,13.47,12.45,-1.02
362,Dosing Default,09:26,09:27,Trough [03-08-089],12.24,11.63,12.01,12.01,11.84,-0.17
363,Dosing Default,09:27,09:27,Trough [03-08-090],12.24,12.85,13.25,13.25,12.48,-0.77
364,Dosing Default,09:27,09:27,Trough [03-08-091],12.24,10.4,10.7,10.7,10.3,-0.4
365,Dosing Default,09:27,09:28,Trough [03-08-092],12.24,10.4,11.15,11.15,10.64,-0.51
366,Dosing Default,09:28,09:28,Trough [03-08-093],12.24,12.24,12.5,12.5,11.29,-1.21
367,Dosing Default,09:28,09:29,Trough [03-08-094],12.24,11.02,11.73,11.73,10.88,-0.85
368,Dosing Default,09:29,09:29,Trough [03-08-095],12.24,11.02,11.16,11.16,11.17,0.01
369,Dosing Default,09:29,09:29,Trough [03-08-096],12.24,12.24,13.3,13.3,13.11,-0.19
370,Dosing Default,09:29,09:30,Trough [03-08-097],12.24,7.34,7.9,7.9,7.62,-0.28
371,44291                                                                                                                     Status           Finished,"","","","","","","","",""
372,Recipe,"","","","","","","","",""
373,Density Dry matter,"","","","","","","","",""
374,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
375,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
376,Loading WeightBased,18:19,18:20,Strobunker 1,51.13,41.7,43.37,41.34,41.97,0.63
377,Mixing Continuous,18:19,18:20,"",0.0,0.0,0.0,0.0,0.0,0.0
378,Loading WeightBased,18:21,18:23,Broksilo 3,516.97,421.62,438.52,418.04,416.48,-1.56
379,Mixing Continuous,18:21,18:23,"",0.0,0.0,0.0,0.0,0.0,0.0
380,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
381,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
382,Mixing OnTime,18:23,18:27,"",0.0,0.0,0.0,0.0,0.0,0.0
383,Dosing Default,18:29,18:29,Trough [03-01-001],3.8,1.9,1.59,1.59,1.73,0.14
384,Dosing Default,18:30,18:30,Trough [03-01-002],11.4,7.98,7.83,7.83,7.98,0.15
385,Dosing Default,18:30,18:30,Trough [03-01-003],11.4,7.41,7.57,7.57,7.61,0.04
386,Dosing Default,18:30,18:30,Trough [03-01-004],11.4,4.56,4.6,4.6,5.14,0.54
387,Dosing Default,18:31,18:31,Trough [03-01-005],11.4,7.41,7.36,7.36,7.28,-0.08
388,Dosing Default,18:31,18:31,Trough [03-01-006],11.4,6.84,7.7,7.7,7.42,-0.28
389,Dosing Default,18:31,18:31,Trough [03-01-007],11.4,8.55,8.67,8.67,8.99,0.32
390,Dosing Default,18:32,18:32,Trough [03-01-008],11.4,9.69,10.1,10.1,9.65,-0.45
391,Dosing Default,18:32,18:32,Trough [03-01-009],11.4,9.69,10.12,10.12,9.02,-1.1
392,Dosing Default,18:32,18:33,Trough [03-01-010],11.4,9.69,9.99,9.99,9.71,-0.28
393,Dosing Default,18:33,18:33,Trough [03-01-011],11.4,10.83,11.7,11.7,11.08,-0.62
394,Dosing Default,18:33,18:34,Trough [03-01-012],11.4,10.26,11.0,11.0,10.18,-0.82
395,Dosing Default,18:34,18:34,Trough [03-01-013],11.4,7.98,8.25,8.25,7.62,-0.63
396,Dosing Default,18:36,18:36,Trough [03-02-014],11.4,10.26,10.82,10.82,10.61,-0.21
397,Dosing Default,18:36,18:36,Trough [03-02-015],11.4,9.69,10.13,10.13,10.49,0.36
398,Dosing Default,18:37,18:37,Trough [03-02-016],11.4,10.26,10.51,10.51,10.6,0.09
399,Dosing Default,18:37,18:37,Trough [03-02-017],11.4,9.12,9.97,9.97,10.09,0.12
400,Dosing Default,18:37,18:38,Trough [03-02-018],11.4,10.83,11.22,11.22,10.77,-0.45
401,Dosing Default,18:38,18:38,Trough [03-02-019],11.4,9.69,9.84,9.84,9.48,-0.36
402,Dosing Default,18:38,18:38,Trough [03-02-020],9.5,7.6,8.48,8.48,8.22,-0.26
403,Dosing Default,18:38,18:38,Trough [03-02-021],11.4,9.69,9.92,9.92,9.66,-0.26
404,Dosing Default,18:39,18:39,Trough [03-02-022],9.5,7.12,7.67,7.67,8.02,0.35
405,Dosing Default,18:39,18:39,Trough [03-02-023],11.4,7.98,8.08,8.08,7.48,-0.6
406,Dosing Default,18:40,18:40,Trough [03-02-024],11.4,10.26,10.84,10.84,9.76,-1.08
407,Dosing Default,18:40,18:40,Trough [03-02-025],11.4,8.55,4.94,4.94,4.4,-0.54
408,Dosing Default,18:42,18:42,Trough [03-03-026],9.5,6.65,9.98,9.98,9.9,-0.08
409,Dosing Default,18:42,18:43,Trough [03-03-027],11.4,9.12,9.21,9.21,9.25,0.04
410,Dosing Default,18:43,18:43,Trough [03-03-028],11.4,11.4,11.74,11.74,11.46,-0.28
411,Dosing Default,18:43,18:43,Trough [03-03-029],11.4,9.69,10.02,10.02,9.84,-0.18
412,Dosing Default,18:44,18:44,Trough [03-03-030],11.4,9.12,9.32,9.32,8.79,-0.53
413,Dosing Default,18:44,18:44,Trough [03-03-031],11.4,10.83,11.24,11.24,10.75,-0.49
414,Dosing Default,18:44,18:44,Trough [03-03-032],11.4,10.83,11.16,11.16,10.55,-0.61
415,Dosing Default,18:44,18:45,Trough [03-03-033],11.4,10.26,10.97,10.97,10.47,-0.5
416,Dosing Default,18:45,18:45,Trough [03-03-034],11.4,7.98,8.43,8.43,8.45,0.02
417,Dosing Default,18:45,18:45,Trough [03-03-035],11.4,9.12,9.93,9.93,9.36,-0.57
418,Dosing Default,18:46,18:46,Trough [03-03-036],11.4,10.26,10.6,10.6,10.06,-0.54
419,Dosing Default,18:46,18:46,Trough [03-03-037],11.4,9.12,9.68,9.68,9.01,-0.67
420,Dosing Default,18:48,18:48,Trough [03-04-038],11.4,8.55,8.86,8.86,8.43,-0.43
421,Dosing Default,18:48,18:49,Trough [03-04-039],11.4,9.12,9.5,9.5,9.22,-0.28
422,Dosing Default,18:49,18:49,Trough [03-04-040],11.4,9.69,10.05,10.05,10.79,0.74
423,Dosing Default,18:49,18:49,Trough [03-04-041],11.4,7.41,7.24,7.24,6.78,-0.46
424,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
425,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
426,Dosing Default,18:50,18:50,Trough [03-04-042],11.4,9.12,9.84,9.84,9.8,-0.04
427,Dosing Default,18:50,18:50,Trough [03-04-043],11.4,11.4,11.8,11.8,11.52,-0.28
428,Dosing Default,18:50,18:51,Trough [03-04-044],11.4,10.26,10.01,10.01,9.45,-0.56
429,Dosing Default,18:51,18:51,Trough [03-04-045],11.4,9.69,10.57,10.57,10.2,-0.37
430,Dosing Default,18:51,18:52,Trough [03-04-046],11.4,11.4,12.62,12.62,12.19,-0.43
431,Dosing Default,18:52,18:52,Trough [03-04-047],11.4,10.26,10.68,10.68,10.86,0.18
432,Dosing Default,18:52,18:52,Trough [03-04-048],11.4,9.12,8.98,8.98,8.14,-0.84
433,Dosing Default,18:52,18:53,Trough [03-04-049],11.4,9.69,10.16,10.16,9.42,-0.74
434,Dosing Default,18:54,18:55,Trough [03-05-050],11.4,10.26,11.06,11.06,10.97,-0.09
435,Dosing Default,18:55,18:55,Trough [03-05-051],11.4,9.12,9.34,9.34,9.4,0.06
436,44292                                                                                                                     Status           Finished,"","","","","","","","",""
437,Recipe,"","","","","","","","",""
438,Density Dry matter,"","","","","","","","",""
439,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
440,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
441,Loading WeightBased,19:02,19:03,Strobunker 1,47.02,40.4,42.52,41.31,41.71,0.4
442,Mixing Continuous,19:02,19:03,"",0.0,0.0,0.0,0.0,0.0,0.0
443,Loading WeightBased,19:04,19:06,Broksilo 3,475.48,408.51,429.96,417.68,417.17,-0.51
444,Mixing Continuous,19:04,19:06,"",0.0,0.0,0.0,0.0,0.0,0.0
445,Mixing OnTime,19:06,19:10,"",0.0,0.0,0.0,0.0,0.0,0.0
446,Dosing Default,19:12,19:12,Trough [03-05-052],11.4,9.12,9.27,9.27,9.01,-0.26
447,Dosing Default,19:12,19:13,Trough [03-05-053],11.4,8.78,7.97,7.97,9.92,1.95
448,Dosing Default,19:13,19:13,Trough [03-05-054],11.4,8.55,9.32,9.32,9.12,-0.2
449,Dosing Default,19:13,19:13,Trough [03-05-055],11.4,7.98,8.53,8.53,8.4,-0.13
450,Dosing Default,19:13,19:14,Trough [03-05-056],11.4,9.69,10.34,10.34,9.46,-0.88
451,Dosing Default,19:14,19:14,Trough [03-05-057],11.4,10.26,10.47,10.47,10.45,-0.02
452,Dosing Default,19:14,19:15,Trough [03-05-058],11.4,9.69,12.18,12.18,11.2,-0.98
453,Dosing Default,19:15,19:15,Trough [03-05-059],11.4,8.55,9.09,9.09,8.93,-0.16
454,Dosing Default,19:15,19:16,Trough [03-05-060],11.4,7.98,9.01,9.01,9.32,0.31
455,Dosing Default,19:16,19:16,Trough [03-05-061],11.4,9.12,9.73,9.73,8.94,-0.79
456,Dosing Default,19:18,19:18,Trough [03-06-062],11.4,7.98,8.25,8.25,8.01,-0.24
457,Dosing Default,19:18,19:18,Trough [03-06-063],11.4,12.54,12.77,12.77,12.52,-0.25
458,Dosing Default,19:18,19:19,Trough [03-06-064],11.4,9.69,9.94,9.94,9.94,0.0
459,Dosing Default,19:19,19:19,Trough [03-06-065],11.4,9.69,10.35,10.35,9.98,-0.37
460,Dosing Default,19:19,19:19,Trough [03-06-066],11.4,8.55,8.36,8.36,8.28,-0.08
461,Dosing Default,19:19,19:20,Trough [03-06-067],11.4,9.69,10.09,10.09,10.16,0.07
462,Dosing Default,19:20,19:20,Trough [03-06-068],11.4,8.55,8.56,8.56,7.51,-1.05
463,Dosing Default,19:20,19:21,Trough [03-06-069],11.4,9.12,10.06,10.06,9.96,-0.1
464,Dosing Default,19:21,19:21,Trough [03-06-070],11.4,10.26,10.66,10.66,9.66,-1.0
465,Dosing Default,19:21,19:21,Trough [03-06-071],11.4,10.26,10.98,10.98,10.37,-0.61
466,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
467,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
468,Dosing Default,19:22,19:22,Trough [03-06-072],11.4,10.83,11.39,11.39,11.21,-0.18
469,Dosing Default,19:22,19:22,Trough [03-06-073],11.4,9.69,9.97,9.97,9.2,-0.77
470,Dosing Default,19:24,19:24,Trough [03-07-074],11.4,10.26,11.23,11.23,11.03,-0.2
471,Dosing Default,19:24,19:24,Trough [03-07-075],11.4,11.4,11.8,11.8,11.38,-0.42
472,Dosing Default,19:25,19:25,Trough [03-07-076],9.5,8.07,8.18,8.18,7.8,-0.38
473,Dosing Default,19:25,19:25,Trough [03-07-077],11.4,8.55,8.51,8.51,8.26,-0.25
474,Dosing Default,19:26,19:26,Trough [03-07-078],11.4,10.83,11.16,11.16,10.81,-0.35
475,Dosing Default,19:26,19:26,Trough [03-07-079],11.4,10.26,10.77,10.77,10.28,-0.49
476,Dosing Default,19:26,19:26,Trough [03-07-080],11.4,10.83,11.77,11.77,11.51,-0.26
477,Dosing Default,19:26,19:27,Trough [03-07-081],11.4,11.4,11.46,11.46,10.7,-0.76
478,Dosing Default,19:27,19:27,Trough [03-07-082],11.4,9.12,10.28,10.28,10.14,-0.14
479,Dosing Default,19:27,19:28,Trough [03-07-083],11.4,9.12,9.51,9.51,8.7,-0.81
480,Dosing Default,19:28,19:28,Trough [03-07-084],11.4,9.12,9.87,9.87,9.65,-0.22
481,Dosing Default,19:28,19:28,Trough [03-07-085],11.4,10.83,11.43,11.43,10.51,-0.92
482,Dosing Default,19:30,19:31,Trough [03-08-086],11.4,9.69,10.56,10.56,10.62,0.06
483,Dosing Default,19:31,19:31,Trough [03-08-087],11.4,8.55,9.0,9.0,9.11,0.11
484,Dosing Default,19:31,19:31,Trough [03-08-088],11.4,11.97,12.99,12.99,12.57,-0.42
485,Dosing Default,19:31,19:32,Trough [03-08-089],11.4,10.83,11.0,11.0,10.29,-0.71
486,Dosing Default,19:32,19:32,Trough [03-08-090],11.4,11.97,12.74,12.74,11.89,-0.85
487,Dosing Default,19:32,19:32,Trough [03-08-091],11.4,9.69,10.1,10.1,10.28,0.18
488,Dosing Default,19:32,19:33,Trough [03-08-092],11.4,9.69,10.2,10.2,9.34,-0.86
489,Dosing Default,19:33,19:33,Trough [03-08-093],11.4,11.4,12.61,12.61,11.96,-0.65
490,Dosing Default,19:33,19:33,Trough [03-08-094],11.4,10.26,11.11,11.11,10.6,-0.51
491,Dosing Default,19:34,19:34,Trough [03-08-095],11.4,10.26,10.24,10.24,9.87,-0.37
492,Dosing Default,19:34,19:34,Trough [03-08-096],11.4,11.4,11.59,11.59,10.78,-0.81
493,Dosing Default,19:34,19:35,Trough [03-08-097],11.4,6.84,7.11,7.11,6.42,-0.69
494,44293                                                                                                                     Status           Finished,"","","","","","","","",""
495,Recipe,"","","","","","","","",""
496,Density Dry matter,"","","","","","","","",""
497,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
498,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
499,Loading WeightBased,19:41,19:43,Strobunker 1,54.21,44.68,46.42,44.89,45.18,0.29
500,Mixing Continuous,19:41,19:43,"",0.0,0.0,0.0,0.0,0.0,0.0
501,Loading WeightBased,19:44,19:45,Broksilo 3,548.09,451.79,469.4,453.88,453.22,-0.66
502,Mixing Continuous,19:44,19:45,"",0.0,0.0,0.0,0.0,0.0,0.0
503,Mixing OnTime,19:45,19:49,"",0.0,0.0,0.0,0.0,0.0,0.0
504,Dosing Default,19:54,19:54,Trough [02-09-099],11.4,7.98,8.48,8.48,8.34,-0.14
505,Dosing Default,19:54,19:55,Trough [02-09-100],11.4,9.12,9.13,9.13,9.37,0.24
506,Dosing Default,19:55,19:55,Trough [02-09-101],11.4,9.12,8.71,8.71,8.58,-0.13
507,Dosing Default,19:55,19:55,Trough [02-09-102],11.4,10.83,10.86,10.86,10.99,0.13
508,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
509,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
510,Dosing Default,19:56,19:56,Trough [02-09-103],11.4,9.12,8.74,8.74,8.76,0.02
511,Dosing Default,19:56,19:56,Trough [02-09-104],11.4,9.12,9.28,9.28,9.16,-0.12
512,Dosing Default,19:56,19:57,Trough [02-09-105],11.4,10.26,10.47,10.47,10.12,-0.35
513,Dosing Default,19:57,19:57,Trough [02-09-106],11.4,10.26,11.0,11.0,11.03,0.03
514,Dosing Default,19:57,19:57,Trough [02-09-107],11.4,7.98,8.82,8.82,8.32,-0.5
515,Dosing Default,19:57,19:58,Trough [02-09-108],11.4,6.27,6.13,6.13,5.71,-0.42
516,Dosing Default,19:58,19:58,Trough [02-09-109],11.4,8.55,9.8,9.8,9.41,-0.39
517,Dosing Default,19:58,19:58,Trough [02-09-110],11.4,8.55,8.48,8.48,7.84,-0.64
518,Dosing Default,20:00,20:00,Trough [02-01-111],11.4,9.12,9.82,9.82,9.45,-0.37
519,Dosing Default,20:00,20:01,Trough [02-01-112],11.4,9.12,9.38,9.38,9.4,0.02
520,Dosing Default,20:01,20:01,Trough [02-01-113],11.4,9.69,10.05,10.05,9.5,-0.55
521,Dosing Default,20:01,20:01,Trough [02-01-114],11.4,9.12,9.35,9.35,9.32,-0.03
522,Dosing Default,20:02,20:02,Trough [02-01-115],11.4,10.83,11.22,11.22,10.99,-0.23
523,Dosing Default,20:02,20:02,Trough [02-01-116],11.4,10.26,10.48,10.48,10.89,0.41
524,Dosing Default,20:02,20:03,Trough [02-01-117],11.4,10.26,11.52,11.52,11.04,-0.48
525,Dosing Default,20:03,20:03,Trough [02-01-118],11.4,10.26,11.27,11.27,10.75,-0.52
526,Dosing Default,20:03,20:04,Trough [02-01-119],11.4,9.12,9.79,9.79,10.65,0.86
527,Dosing Default,20:04,20:04,Trough [02-01-120],11.4,10.26,10.88,10.88,9.91,-0.97
528,Dosing Default,20:04,20:05,Trough [02-01-121],11.4,11.4,11.39,11.39,10.61,-0.78
529,Dosing Default,20:05,20:05,Trough [02-01-122],11.4,7.98,8.38,8.38,7.48,-0.9
530,Dosing Default,20:07,20:07,Trough [02-01-123],11.4,8.55,8.94,8.94,9.18,0.24
531,Dosing Default,20:07,20:07,Trough [02-01-124],11.4,6.84,7.25,7.25,6.42,-0.83
532,Dosing Default,20:08,20:08,Trough [02-01-125],11.4,10.26,10.9,10.9,10.24,-0.66
533,Dosing Default,20:08,20:08,Trough [02-01-126],11.4,7.98,8.3,8.3,7.92,-0.38
534,Dosing Default,20:08,20:09,Trough [02-01-127],9.5,8.55,8.94,8.94,8.31,-0.63
535,Dosing Default,20:09,20:09,Trough [02-01-128],11.4,10.26,10.88,10.88,10.75,-0.13
536,Dosing Default,20:09,20:09,Trough [02-01-129],11.4,9.69,10.03,10.03,9.9,-0.13
537,Dosing Default,20:09,20:10,Trough [02-01-130],11.4,11.97,12.76,12.76,12.4,-0.36
538,Dosing Default,20:10,20:10,Trough [02-01-131],11.4,7.41,7.63,7.63,6.33,-1.3
539,Dosing Default,20:10,20:10,Trough [02-01-132],11.4,8.55,9.17,9.17,8.73,-0.44
540,Dosing Default,20:11,20:11,Trough [02-01-133],11.4,11.4,11.73,11.73,11.18,-0.55
541,Dosing Default,20:11,20:11,Trough [02-01-134],11.4,11.4,12.33,12.33,11.16,-1.17
542,Dosing Default,20:13,20:13,Trough [02-01-135],11.4,7.98,7.7,7.7,7.44,-0.26
543,Dosing Default,20:13,20:14,Trough [02-01-136],11.4,7.98,8.06,8.06,7.88,-0.18
544,Dosing Default,20:14,20:14,Trough [02-01-137],11.4,9.69,10.16,10.16,9.71,-0.45
545,Dosing Default,20:14,20:15,Trough [02-01-138],11.4,9.12,9.48,9.48,9.02,-0.46
546,Dosing Default,20:15,20:15,Trough [02-01-139],11.4,10.26,10.4,10.4,10.02,-0.38
547,Dosing Default,20:15,20:16,Trough [02-01-140],11.4,10.83,11.2,11.2,10.65,-0.55
548,Dosing Default,20:16,20:16,Trough [02-01-141],11.4,10.26,10.62,10.62,9.94,-0.68
549,Dosing Default,20:16,20:16,Trough [02-01-142],11.4,8.55,8.12,8.12,5.86,-2.26
550,Dosing Default,20:17,20:17,Trough [02-01-143],11.4,7.98,8.72,8.72,5.66,-3.06
551,Dosing Default,20:17,20:17,Trough [02-01-144],11.4,10.26,10.37,10.37,9.6,-0.77
552,Command,Start,End,Location,Recipe,Mutated,Averaged,Desired,Executed,Accuracy
553,"","","","",[kg],[kg],[kg],[kg],[kg],[kg]
554,Dosing Default,20:17,20:18,Trough [02-01-145],11.4,9.12,9.55,9.55,9.7,0.15
555,Dosing Default,20:18,20:18,Trough [02-01-146],11.4,8.55,9.3,9.3,8.67,-0.63
556,Dosing Default,20:20,20:20,Trough [02-01-147],11.4,10.26,10.73,10.73,9.94,-0.79
557,Dosing Default,20:20,20:20,Trough [02-01-148],11.4,10.26,10.63,10.63,10.31,-0.32
